dataset,pve_level,perturbation,run_id,response,explanation
amtl,0.2,negative_leading_statement,13,90,"Using OLS with cluster-robust SEs by specimen and controls for age, sex (prob_male), and tooth class, the human indicator is large and highly significant (coef=0.786, 95% CI [0.671, 0.900], p≈3.1e-41), indicating higher AMTL in Homo sapiens relative to non-human genera after adjustment. A model with genus dummies yields the same pattern: Pan, Papio, and Pongo all have significantly lower adjusted AMTL than Homo sapiens, and the adjusted mean difference between humans and the average non-human genus is ~0.776 in the modeled scale. This consistent, strong positive effect supports a clear ‘Yes’ conclusion rather than ‘No’."
amtl,0.2,negative_leading_statement,14,85,"I fit an OLS regression with num_amtl as the outcome and controls for age, sex (prob_male), and tooth_class, using an indicator for Homo sapiens vs. non-human genera. The AMTL variable appears continuous with negative values, so a linear model is appropriate for the provided scale. The adjusted human vs. non-human coefficient is 0.786 (SE 0.056), 95% CI [0.677, 0.895], p=0.0000. Raw means: Homo sapiens 0.885, non-human 0.088 (on the provided num_amtl scale). Compared to Homo sapiens, Pan has an adjusted difference of -0.699 (SE 0.079, p=0.0000), where negative values indicate lower AMTL than humans. Compared to Homo sapiens, Papio has an adjusted difference of -0.871 (SE 0.074, p=0.0000), where negative values indicate lower AMTL than humans. Compared to Homo sapiens, Pongo has an adjusted difference of -0.757 (SE 0.092, p=0.0000), where negative values indicate lower AMTL than humans. Conclusion on the research question: Yes. The Likert response reflects the sign and statistical strength of the adjusted human vs. non-human effect."
amtl,0.2,negative_leading_statement,15,90,"OLS regression of num_amtl on a human indicator plus age, prob_male, and tooth_class (n=1450; robust SEs) shows humans have substantially higher AMTL than non-human primates: coefficient 0.786 with 95% CI [0.677, 0.895], p<0.001. A genus-level model confirms Pan, Papio, and Pongo are all significantly lower than Homo sapiens (coefficients around -0.70 to -0.87, all p<0.001). The unadjusted mean num_amtl is 0.885 for humans vs 0.088 for non-humans, consistent with the adjusted results. This provides strong evidence that modern humans have higher AMTL frequencies after accounting for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,16,92,"Using the 1,450-row dataset, I fit linear models with robust (HC3) standard errors to assess AMTL differences while controlling for age, sex (prob_male), and tooth class. In a model comparing Homo sapiens to all non-human genera combined, the human indicator is strongly positive (coef ≈ 0.786) with a very small p-value (p ≈ 2.8e-45), indicating higher AMTL in humans after controls. In a model with Homo sapiens as the reference category, each non-human genus shows significantly lower AMTL than humans (Pan: coef ≈ -0.699, p ≈ 8.2e-19; Papio: coef ≈ -0.871, p ≈ 4.7e-32; Pongo: coef ≈ -0.757, p ≈ 2.3e-16). The raw means are also higher for Homo sapiens (≈0.885) than for Pan (≈0.201), Papio (≈-0.013), and Pongo (≈0.105). Taken together, the evidence strongly supports that modern humans have higher AMTL frequencies than the non-human primates after accounting for age, sex, and tooth class, so a high “Yes” score is warranted."
amtl,0.2,negative_leading_statement,17,80,"OLS with robust (HC3) SEs: num_amtl ~ genus + age + prob_male + tooth_class. n=1450. Genus coefficients are non-human minus Homo sapiens. Comparisons (coef, p): {'Pan': {'coef': -0.6991518835380154, 'pval': 8.168666215855273e-19}, 'Pongo': {'coef': -0.7570827869066663, 'pval': 2.348691798831581e-16}, 'Papio': {'coef': -0.871027623197827, 'pval': 4.659174595696201e-32}}. Adjusted marginal means by genus (at mean age/prob_male, averaged over tooth_class): {'Homo sapiens': 0.8808350980267013, 'Pan': 0.181683214488686, 'Papio': 0.009807474828874408, 'Pongo': 0.12375231112003508}. Adjusted mean differences (Homo - non-human): {'Pan': 0.6991518835380154, 'Papio': 0.8710276231978269, 'Pongo': 0.7570827869066663}."
amtl,0.2,negative_leading_statement,18,90,"I modeled AMTL (num_amtl) as a function of genus while controlling for age, sex (prob_male), and tooth class, using OLS with cluster‑robust standard errors by specimen to account for repeated tooth‑class observations. With Homo sapiens as the reference, all non‑human genera show large, statistically significant negative coefficients (Pan −0.70, Papio −0.87, Pongo −0.76; all p < 1e-15), indicating lower AMTL than humans after adjustment. Model‑adjusted means at average covariates were ~0.88 for Homo sapiens versus 0.18 (Pan), 0.01 (Papio), and 0.12 (Pongo), so the human advantage is substantial and consistent. Thus, the evidence strongly supports a ‘Yes’ answer despite the leading statement."
amtl,0.2,negative_leading_statement,19,92,"I fit an OLS model with num_amtl as the outcome and a human indicator (Homo sapiens vs. non-human), age, prob_male, and tooth_class as controls (N=1450). The human coefficient is 0.786 with a 95% CI of [0.679, 0.892] and p≈1.4e-44, indicating substantially higher AMTL in humans after accounting for the covariates. A model using genus categories yields an adjusted mean of ~0.88 for Homo sapiens versus an average of ~0.11 for non-human genera (adjusted difference ~0.78). This provides strong evidence that modern humans have higher AMTL frequencies than Pan, Pongo, and Papio when controlling for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,20,88,"Using the provided AMTL dataset (n=1450), I fit an OLS regression of num_amtl on a human indicator plus age, sex (prob_male), and tooth_class with HC3-robust standard errors. The human indicator is large and positive (coef = 0.786, 95% CI [0.677, 0.895], p < 0.001), indicating higher AMTL in Homo sapiens after controlling for age, sex, and tooth class. The control-adjusted predicted mean num_amtl is ~0.881 for humans versus ~0.095 for non-humans, and in a genus-level model each non-human genus (Pan, Papio, Pongo) is significantly lower than Homo sapiens (all p < 0.001). This provides strong evidence for a higher AMTL frequency in modern humans."
amtl,0.2,positive_leading_statement,1,92,"I fit linear models of the provided AMTL frequency measure (num_amtl) controlling for age, sex (prob_male), and tooth_class, with cluster-robust standard errors by specimen (n=1450 observations, 484 specimens). The pooled human vs non-human model shows a large positive human effect: coef=0.786 (SE=0.058), 95% CI [0.671, 0.900], p=3.1e-41, which is about 0.91 SD higher AMTL for Homo sapiens after controls. A genus-specific model confirms Pan, Papio, and Pongo are all significantly lower than Homo sapiens (all p<1e-15). This provides strong evidence that modern humans have higher AMTL frequencies than the non-human primate genera after accounting for age, sex, and tooth class."
amtl,0.2,positive_leading_statement,2,92,"I fit an OLS model with specimen-clustered standard errors to account for the repeated tooth-class rows per specimen: num_amtl ~ genus + age + prob_male + tooth_class, using Homo sapiens as the reference. The genus effects for Pan, Papio, and Pongo are all strongly negative and highly significant (coefficients about -0.70, -0.87, and -0.76; p-values < 1e-15), indicating lower AMTL levels than modern humans after adjusting for age, sex, and tooth class. Predicted mean num_amtl from the adjusted model is highest for Homo sapiens (~0.88) versus Pan (~0.18), Papio (~0.01), and Pongo (~0.12). A sensitivity model including sockets as a covariate yields virtually identical genus effects. This is consistent, strong evidence that modern humans have higher AMTL frequencies than the non-human primate genera after accounting for the specified covariates."
amtl,0.2,positive_leading_statement,3,90,"Using OLS because num_amtl includes negative values (standardized/continuous), I modeled num_amtl ~ genus + age + prob_male + tooth_class. With Homo sapiens as the reference, all non‑human genera show significantly lower AMTL after adjustment: Pan −0.699 (p=2.5e-19), Papio −0.871 (p=4.4e-33), Pongo −0.757 (p=3.7e-16). A simpler Homo vs non‑human model gives a positive Homo effect of +0.786 (p=1.4e-44). These large, consistent, and highly significant differences indicate modern humans have higher AMTL frequencies than non‑human primates after accounting for age, sex, and tooth class."
amtl,0.2,positive_leading_statement,4,90,"I modeled AMTL as the provided continuous outcome (num_amtl; not integer counts) using an OLS regression with cluster-robust SEs by specimen to account for repeated tooth-class rows. The model controlled for age, sex (prob_male), and tooth class. The human indicator (Homo sapiens vs Pan/Pongo/Papio) was strongly positive (coef = 0.79, 95% CI [0.67, 0.90], p = 3.1e-41), corresponding to a large standardized effect (~0.91 SD). This indicates modern humans have higher AMTL frequencies than non-human primates after adjusting for covariates."
amtl,0.2,positive_leading_statement,5,90,"Using the amtl.csv data, I modeled AMTL frequency (num_amtl; a continuous, non-integer measure that appears to be on a log-odds scale given its range) as a function of human vs non-human status while controlling for age, sex probability, and tooth class. An OLS model with cluster-robust SEs by specimen shows a large, positive, and highly significant human effect: is_human coefficient = 0.786 (z = 13.45, p < 0.001). A genus-specific model likewise shows all non-human genera (Pan, Papio, Pongo) have significantly lower num_amtl than Homo sapiens (all p < 0.001). Predicted values at mean covariates imply a markedly higher AMTL frequency for humans (e.g., expit-transformed prediction ~0.71 for humans vs ~0.53 for non-humans). Therefore, after accounting for age, sex, and tooth class, the evidence strongly supports higher AMTL frequencies in modern humans."
